refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"20250201","2025","2","202502","484","MEX","Mexi"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","429881","false","5","u","429881","false","0","true","0","false",,"129627145","129627145","4","false","true",
"20250201","2025","2","202502","498","MDA","Rep. of Moldo"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","461","false","5","u","461","false","3000.205","true","0","false","4940949",,"4940949","4","false","true",
"20250201","2025","2","202502","504","MAR","Moroc"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","793.63","false","793.63","false","0","false","544218.539",,"544218.539","0","true","false",
"20250201","2025","2","202502","528","NLD","Netherlan"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","648010","false","648010","false","0","false","190508795.155",,"190508795.155","0","true","false",
"20250201","2025","2","202502","554","NZL","New Zeala"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","24280.883","true","-1","N/A","0","false","26691.255","true","62662","false","9984400.102","9699103.615","9984400.102","6","true","false",
"20250201","2025","2","202502","566","NGA","Niger"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","2005.27","false","2005.27","false","0","false","260996.138",,"260996.138","0","false","true",
"20250201","2025","2","202502","579","NOR","Norw"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","6647","false","5","u","6647","false","16512","false","0","false","6804054.584",,"6804054.584","0","false","true",
"20250201","2025","2","202502","586","PAK","Pakist"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","127","false","5","u","127","false","210.874","true","0","false","78881.524",,"78881.524","4","true","false",
"20250201","2025","2","202502","591","PAN","Pana"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","19786","false","19786","false","19786","false","2039879",,"2039879","0","false","true",
"20250201","2025","2","202502","600","PRY","Paragu"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","22858.006","false","22858.006","false","0","false","1796567.089","1658728.72","1796567.089","0","false","true",
"20250201","2025","2","202502","604","PER","Pe"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","20244","false","5","u","20244","false","29946.887","false","0","false","2956082.739","2849846.473","2956082.739","0","false","true",
"20250201","2025","2","202502","608","PHL","Philippin"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","26490.95","false","5","u","26490.95","false","41241.661","true","225030.33","false","15427272","13941513","15427272","4","true","false",
"20250201","2025","2","202502","616","POL","Pola"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","23750","false","23750","false","0","false","5490334",,"5490334","0","true","false",
"20250201","2025","2","202502","620","PRT","Portug"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","957.709","true","0","false","864462.41",,"864462.41","4","false","true",
"20250201","2025","2","202502","642","ROU","Roman"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","1280","false","1280","false","0","false","615339.03","590536.49","615339.03","0","false","true",
"20250201","2025","2","202502","682","SAU","Saudi Arab"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","14073","false","14073","false","0","false","15678335.608",,"15678335.608","0","true","false",
"20250201","2025","2","202502","688","SRB","Serb"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","214.508","true","0","false","70851","69747","70851","4","false","true",
"20250201","2025","2","202502","699","IND","Ind"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","25188","false","5","u","25188","false","52040.149","true","0","false","19466663.35",,"19466663.35","4","false","true",
"20250201","2025","2","202502","702","SGP","Singapo"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","129236","false","5","u","129236","false","102564.578","true","0","false","36120909.211",,"36120909.211","4","true","false",
"20250201","2025","2","202502","703","SVK","Slovak"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","906.698","true","0","false","483833.472","465119.086","483833.472","4","false","true",
"20250201","2025","2","202502","705","SVN","Sloven"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","985.902","false","985.902","false","0","false","256678.945",,"256678.945","0","false","true",
"20250201","2025","2","202502","710","ZAF","South Afri"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1904310.44","1904310.44","4","false","true",
"20250201","2025","2","202502","724","ESP","Spa"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","13919.551","false","13919.551","false","0","false","13413224.553",,"13413224.553","0","false","true",
"20250201","2025","2","202502","752","SWE","Swed"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","15461.658","true","0","false","11605114.322",,"11605114.322","4","false","true",
"20250201","2025","2","202502","757","CHE","Switzerla"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3678","false","5","u","3678","false","8086","false","0","false","3787314.673",,"3787314.673","0","false","true",
"20250201","2025","2","202502","764","THA","Thaila"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","9604.378","true","0","false","3668661.613",,"3668661.613","4","false","true",
"20250201","2025","2","202502","792","TUR","T�rki"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","3855","false","3855","false","0","false","2820966","2718075.44","2820966","0","false","true",
"20250201","2025","2","202502","804","UKR","Ukrai"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","4549.389","false","4549.389","false","0","false","9295893.27",,"9295893.27","0","false","true",
"20250201","2025","2","202502","818","EGY","Egy"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","5955.26","true","0","false","2097306.827",,"2097306.827","4","true","false",
"20250201","2025","2","202502","826","GBR","United Kingd"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","223056.938","true","0","false","89439147.945",,"89439147.945","4","false","true",
"20250201","2025","2","202502","860","UZB","Uzbekist"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","6","false","5","u","6","false","15.211","true","0","false","5357",,"5357","4","true","false",
"20250301","2025","3","202503","31","AZE","Azerbaij"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","118","false","5","u","118","false","398.1","false","0","false","148853.38",,"148853.38","0","false","true",
"20250301","2025","3","202503","32","ARG","Argenti"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","27315","false","5","u","27315","false","106911.514","false","0","false","8683702.27","8327282.89","8683702.27","0","false","true",
"20250301","2025","3","202503","36","AUS","Austral"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","95380.251","true","-1","N/A","0","false","0","true","0","false","37879467.015","36879073.797","37879467.015","6","false","true",
"20250301","2025","3","202503","51","ARM","Armen"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","40","false","5","u","40","false","248.32","false","0","false","167319.16",,"167319.16","0","false","true",
"20250301","2025","3","202503","52","BRB","Barbad"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","16676","false","16676","false","0","false","374521",,"374521","0","true","false",
"20250301","2025","3","202503","56","BEL","Belgi"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","12195.5","false","12195.5","false","0","false","8332845.754",,"8332845.754","0","true","false",
"20250301","2025","3","202503","68","BOL","Bolivia (Plurinational State o"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","167.87","true","304","false","62795","59822","62795","4","false","true",
"20250301","2025","3","202503","70","BIH","Bosnia Herzegovi"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","48.41","false","48.41","false","0","false","18626.549",,"18626.549","0","false","true",
"20250301","2025","3","202503","76","BRA","Braz"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","66723","false","5","u","66723","false","406244.837","true","0","false","34803590","33504315","34803590","4","false","true",
"20250301","2025","3","202503","84","BLZ","Beli"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","7610.13","false","7610.13","false","0","false","470260.365",,"470260.365","0","false","true",
"20250301","2025","3","202503","100","BGR","Bulgar"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","718.701","true","0","false","472180.836",,"472180.836","4","false","true",
"20250301","2025","3","202503","124","CAN","Cana"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","225973.538","true","0","false",,"79582735.416","79582735.416","4","false","true",
"20250301","2025","3","202503","152","CHL","Chi"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","32035","false","5","u","32035","false","38702.027","true","0","false","13629972.917","13067385.908","13629972.917","4","true","false",
"20250301","2025","3","202503","191","HRV","Croat"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","452.12","false","452.12","false","0","false","409125",,"409125","0","true","false",
"20250301","2025","3","202503","203","CZE","Czech"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","13017.37","true","0","false","4187799","4013312","4187799","4","false","true",
"20250301","2025","3","202503","208","DNK","Denma"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","4882","false","4882","false","0","false","1937771.878",,"1937771.878","0","true","false",
"20250301","2025","3","202503","222","SLV","El Salvad"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","1130.73","false","1130.73","false","0","false","237117.53",,"237117.53","0","true","false",
"20250301","2025","3","202503","233","EST","Eston"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","4174.834","false","4174.834","false","0","false","521992.99",,"521992.99","0","false","true",
"20250301","2025","3","202503","234","FRO","Faroe Is"Import","842","USA","USA","0","W00","World","H5","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","26","false","5","u","26","false","811.48","false","0","false","590256.486","585504.374","590256.486","0","false","true",
"20250301","2025","3","202503","242","FJI","Fi"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","225","false","5","u","225","false","1292.75","true","0","false","483579.291",,"483579.291","4","true","false",
"20250301","2025","3","202503","246","FIN","Finla"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","8782.045","true","0","false","4053305.716",,"4053305.716","4","false","true",
"20250301","2025","3","202503","276","DEU","Germa"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","163316.218","true","0","false","59004692.483",,"59004692.483","4","false","true",
"20250301","2025","3","202503","300","GRC","Gree"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","507","false","507","false","0","false","165479.27",,"165479.27","0","false","true",
"20250301","2025","3","202503","308","GRD","Grena"Import","842","USA","USA","0","W00","World","H4","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","12222.965","true","0","false","216771.978",,"216771.978","4","false","true",
"20250301","2025","3","202503","320","GTM","Guatema"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","98204","false","98204","false","0","false","5404554",,"5404554","0","true","false",
"20250301","2025","3","202503","328","GUY","Guya"Import","842","USA","USA","0","W00","World","H5","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","5290","false","5","u","5290","false","5607.84","false","5660.56","false","759035.999",,"759035.999","0","false","true",
"20250301","2025","3","202503","344","HKG","China, Hong Kong S Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","69521","false","5","u","69521","false","159458.514","true","0","false","59648660.957",,"59648660.957","4","true","false",
"20250301","2025","3","202503","348","HUN","Hunga"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","14692","false","14692.424","true","0","false","16922958.998",,"16922958.998","4","false","true",
"20250301","2025","3","202503","352","ISL","Icela"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","344","false","344","false","0","false","198504.474","194088.216","198504.474","0","true","false",
"20250301","2025","3","202503","372","IRL","Irela"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","17667","false","17667","false","0","false","10779743.846",,"10779743.846","0","true","false",
"20250301","2025","3","202503","376","ISR","Isra"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","65575.946","true","0","false","24530000",,"24530000","4","true","false",
"20250301","2025","3","202503","380","ITA","Ita"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","5463","false","5463","false","0","false","7732709.873",,"7732709.873","0","true","false",
"20250301","2025","3","202503","392","JPN","Jap"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","21052","false","5","u","21052","false","167551.802","true","0","false","59007930.081",,"59007930.081","4","true","false",
"20250301","2025","3","202503","417","KGZ","Kyrgyzst"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","702","false","5","u","702","false","4321","false","0","false","260524",,"260524","0","false","true",
"20250301","2025","3","202503","428","LVA","Latv"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1184.871","true","0","false","1814804.81",,"1814804.81","4","false","true",
"20250301","2025","3","202503","440","LTU","Lithuan"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","3823.28","false","3823.28","false","0","false","155385",,"155385","0","true","false",
"20250301","2025","3","202503","442","LUX","Luxembou"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","1527.365","false","1527.365","false","0","false","2273233.657","2166746.914","2273233.657","0","false","true",
"20250301","2025","3","202503","446","MAC","China, Macao S Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2655.209","true","0","false","1256741.392",,"1256741.392","4","false","true",
"20250301","2025","3","202503","458","MYS","Malays"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","141304","false","5","u","141304","false","79691.373","true","0","false","28065487.149",,"28065487.149","4","false","true",
"20250301","2025","3","202503","480","MUS","Mauriti"Import","842","USA","USA","0","W00","World","H6","HS","true","851762","Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","36","false","5","u","36","false","38","false","0","false","31730.7","31219.769","31730.7","0","false","true",
